"No.","Time","Source","Destination","Protocol","Length","Info"
"14675","72.633526","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5397033 Ack=5407184 Win=65280 Len=1460"
"14676","72.633526","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5398493 Ack=5407184 Win=65280 Len=175"
"14677","72.633586","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5407184 Ack=5398668 Win=131328 Len=0"
"14678","72.636183","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5407184 Ack=5398668 Win=131328 Len=1460"
"14679","72.636183","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5408644 Ack=5398668 Win=131328 Len=1460"
"14680","72.636183","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5410104 Ack=5398668 Win=131328 Len=176"
"14681","72.640062","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5398668 Ack=5410280 Win=65536 Len=0"
"14682","72.648669","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5398668 Ack=5410280 Win=65536 Len=1460"
"14683","72.648669","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5400128 Ack=5410280 Win=65536 Len=1460"
"14684","72.648747","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5410280 Ack=5401588 Win=131328 Len=0"
"14685","72.648866","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5401588 Ack=5410280 Win=65536 Len=175"
"14686","72.651276","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5410280 Ack=5401763 Win=131072 Len=1460"
"14687","72.651276","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5411740 Ack=5401763 Win=131072 Len=1460"
"14688","72.651276","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5413200 Ack=5401763 Win=131072 Len=176"
"14689","72.654246","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5401763 Ack=5413376 Win=65536 Len=0"
"14690","72.667388","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5401763 Ack=5413376 Win=65536 Len=1460"
"14691","72.667510","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5403223 Ack=5413376 Win=65536 Len=1460"
"14692","72.667510","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5404683 Ack=5413376 Win=65536 Len=175"
"14693","72.667555","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5413376 Ack=5404858 Win=131328 Len=0"
"14694","72.669966","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5413376 Ack=5404858 Win=131328 Len=1460"
"14695","72.669966","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5414836 Ack=5404858 Win=131328 Len=1460"
"14696","72.669966","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5416296 Ack=5404858 Win=131328 Len=176"
"14697","72.672488","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5404858 Ack=5416472 Win=65536 Len=0"
"14698","72.684228","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5404858 Ack=5416472 Win=65536 Len=1460"
"14699","72.685065","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5406318 Ack=5416472 Win=65536 Len=1460"
"14700","72.685065","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5407778 Ack=5416472 Win=65536 Len=175"
"14701","72.685132","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5416472 Ack=5407953 Win=131328 Len=0"
"14702","72.687814","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5416472 Ack=5407953 Win=131328 Len=1460"
"14703","72.687814","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5417932 Ack=5407953 Win=131328 Len=1460"
"14704","72.687814","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5419392 Ack=5407953 Win=131328 Len=176"
"14705","72.690696","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5407953 Ack=5419568 Win=65536 Len=0"
"14706","72.696937","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5407953 Ack=5419568 Win=65536 Len=1460"
"14707","72.698151","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5409413 Ack=5419568 Win=65536 Len=1460"
"14708","72.698151","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5410873 Ack=5419568 Win=65536 Len=175"
"14709","72.698261","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5419568 Ack=5411048 Win=131328 Len=0"
"14710","72.700776","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5419568 Ack=5411048 Win=131328 Len=1460"
"14711","72.700776","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5421028 Ack=5411048 Win=131328 Len=1460"
"14712","72.700776","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5422488 Ack=5411048 Win=131328 Len=176"
"14713","72.703701","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5411048 Ack=5422664 Win=65536 Len=0"
"14715","72.711570","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5411048 Ack=5422664 Win=65536 Len=1460"
"14716","72.712310","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5412508 Ack=5422664 Win=65536 Len=1460"
"14717","72.712310","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5413968 Ack=5422664 Win=65536 Len=175"
"14718","72.712409","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5422664 Ack=5414143 Win=131328 Len=0"
"14719","72.715029","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5422664 Ack=5414143 Win=131328 Len=1460"
"14720","72.715029","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5424124 Ack=5414143 Win=131328 Len=1460"
"14721","72.715029","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5425584 Ack=5414143 Win=131328 Len=176"
"14722","72.721911","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5414143 Ack=5425760 Win=65536 Len=0"
"14723","72.729530","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5414143 Ack=5425760 Win=65536 Len=1460"
"14724","72.729530","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5415603 Ack=5425760 Win=65536 Len=1460"
"14725","72.729530","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5417063 Ack=5425760 Win=65536 Len=175"
"14726","72.729616","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5425760 Ack=5417238 Win=131328 Len=0"
"14727","72.732025","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5425760 Ack=5417238 Win=131328 Len=1460"
"14728","72.732025","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5427220 Ack=5417238 Win=131328 Len=1460"
"14729","72.732025","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5428680 Ack=5417238 Win=131328 Len=176"
"14730","72.734661","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5417238 Ack=5428856 Win=65536 Len=0"
"14732","72.744050","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5417238 Ack=5428856 Win=65536 Len=1460"
"14733","72.744050","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5418698 Ack=5428856 Win=65536 Len=1460"
"14734","72.744050","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5420158 Ack=5428856 Win=65536 Len=175"
"14735","72.744171","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5428856 Ack=5420333 Win=131328 Len=0"
"14736","72.746905","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5428856 Ack=5420333 Win=131328 Len=1460"
"14737","72.746905","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5430316 Ack=5420333 Win=131328 Len=1460"
"14738","72.746905","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5431776 Ack=5420333 Win=131328 Len=176"
"14739","72.750196","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5420333 Ack=5431952 Win=65536 Len=0"
"14740","72.759665","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5420333 Ack=5431952 Win=65536 Len=1460"
"14741","72.759665","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5421793 Ack=5431952 Win=65536 Len=1460"
"14742","72.759665","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5423253 Ack=5431952 Win=65536 Len=175"
"14743","72.759751","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5431952 Ack=5423428 Win=131328 Len=0"
"14744","72.762165","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5431952 Ack=5423428 Win=131328 Len=1460"
"14745","72.762165","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5433412 Ack=5423428 Win=131328 Len=1460"
"14746","72.762165","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5434872 Ack=5423428 Win=131328 Len=176"
"14747","72.765030","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5423428 Ack=5435048 Win=65536 Len=0"
"14748","72.776293","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5423428 Ack=5435048 Win=65536 Len=1460"
"14749","72.776293","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5424888 Ack=5435048 Win=65536 Len=1460"
"14750","72.776293","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5426348 Ack=5435048 Win=65536 Len=175"
"14751","72.776419","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5435048 Ack=5426523 Win=131328 Len=0"
"14752","72.779623","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5435048 Ack=5426523 Win=131328 Len=1460"
"14753","72.779623","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5436508 Ack=5426523 Win=131328 Len=1460"
"14754","72.779623","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5437968 Ack=5426523 Win=131328 Len=176"
"14755","72.786031","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5426523 Ack=5438144 Win=65536 Len=0"
"14756","72.791317","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5426523 Ack=5438144 Win=65536 Len=1460"
"14757","72.791317","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5427983 Ack=5438144 Win=65536 Len=1460"
"14758","72.791317","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5429443 Ack=5438144 Win=65536 Len=175"
"14759","72.791406","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5438144 Ack=5429618 Win=131328 Len=0"
"14760","72.793855","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5438144 Ack=5429618 Win=131328 Len=1460"
"14761","72.793855","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5439604 Ack=5429618 Win=131328 Len=1460"
"14762","72.793855","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5441064 Ack=5429618 Win=131328 Len=176"
"14763","72.800728","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5429618 Ack=5441064 Win=65536 Len=0"
"14764","72.806774","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5429618 Ack=5441240 Win=65280 Len=1460"
"14765","72.812020","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5431078 Ack=5441240 Win=65280 Len=1460"
"14766","72.812020","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5432538 Ack=5441240 Win=65280 Len=175"
"14767","72.812105","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5441240 Ack=5432713 Win=131328 Len=0"
"14768","72.815409","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5441240 Ack=5432713 Win=131328 Len=1460"
"14769","72.815409","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5442700 Ack=5432713 Win=131328 Len=1460"
"14770","72.815409","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5444160 Ack=5432713 Win=131328 Len=176"
"14771","72.835476","192.168.43.159","192.168.43.165","TCP","1514","[TCP Retransmission] 56914  >  5001 [PSH, ACK] Seq=5442876 Ack=5432713 Win=131328 Len=1460"
"14772","72.849362","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5432713 Ack=5444336 Win=65536 Len=0"
"14773","72.854056","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5432713 Ack=5444336 Win=65536 Len=1460"
"14774","72.854314","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5434173 Ack=5444336 Win=65536 Len=1460"
"14775","72.854314","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5435633 Ack=5444336 Win=65536 Len=175"
"14776","72.854422","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5444336 Ack=5435808 Win=131328 Len=0"
"14777","72.857743","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5444336 Ack=5435808 Win=131328 Len=1460"
"14778","72.857743","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5445796 Ack=5435808 Win=131328 Len=1460"
"14779","72.857743","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5447256 Ack=5435808 Win=131328 Len=176"
"14780","72.859863","192.168.43.165","192.168.43.159","TCP","66","[TCP Dup ACK 14772#1] 5001  >  56914 [ACK] Seq=5435808 Ack=5444336 Win=65536 Len=0 SLE=5442876 SRE=5444336"
"14782","72.861646","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5435808 Ack=5447432 Win=65536 Len=0"
"14783","72.869490","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5435808 Ack=5447432 Win=65536 Len=1460"
"14784","72.869880","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5437268 Ack=5447432 Win=65536 Len=1460"
"14785","72.869880","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5438728 Ack=5447432 Win=65536 Len=175"
"14786","72.869972","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5447432 Ack=5438903 Win=131328 Len=0"
"14787","72.873385","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5447432 Ack=5438903 Win=131328 Len=1460"
"14788","72.873385","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5448892 Ack=5438903 Win=131328 Len=1460"
"14789","72.873385","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5450352 Ack=5438903 Win=131328 Len=176"
"14790","72.876152","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5438903 Ack=5450528 Win=65536 Len=0"
"14791","72.888435","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5438903 Ack=5450528 Win=65536 Len=1460"
"14792","72.888435","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5440363 Ack=5450528 Win=65536 Len=1460"
"14793","72.888435","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5441823 Ack=5450528 Win=65536 Len=175"
"14794","72.888537","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5450528 Ack=5441998 Win=131328 Len=0"
"14796","72.892101","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5450528 Ack=5441998 Win=131328 Len=1460"
"14797","72.892101","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5451988 Ack=5441998 Win=131328 Len=1460"
"14798","72.892101","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5453448 Ack=5441998 Win=131328 Len=176"
"14799","72.897222","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5441998 Ack=5453624 Win=65536 Len=0"
"14800","72.902200","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5441998 Ack=5453624 Win=65536 Len=1460"
"14801","72.902200","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5443458 Ack=5453624 Win=65536 Len=1460"
"14802","72.902200","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5444918 Ack=5453624 Win=65536 Len=175"
"14803","72.902294","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5453624 Ack=5445093 Win=131328 Len=0"
"14804","72.904856","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5453624 Ack=5445093 Win=131328 Len=1460"
"14805","72.904856","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5455084 Ack=5445093 Win=131328 Len=1460"
"14806","72.904856","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5456544 Ack=5445093 Win=131328 Len=176"
"14808","72.913923","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5445093 Ack=5456544 Win=65536 Len=0"
"14809","72.920303","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5445093 Ack=5456720 Win=65280 Len=1460"
"14810","72.920303","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5446553 Ack=5456720 Win=65280 Len=1460"
"14811","72.920303","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5448013 Ack=5456720 Win=65280 Len=175"
"14812","72.920404","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5456720 Ack=5448188 Win=131328 Len=0"
"14813","72.923067","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5456720 Ack=5448188 Win=131328 Len=1460"
"14814","72.923067","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5458180 Ack=5448188 Win=131328 Len=1460"
"14815","72.923067","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5459640 Ack=5448188 Win=131328 Len=176"
"14816","72.927711","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5448188 Ack=5459816 Win=65536 Len=0"
"14817","72.933153","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5448188 Ack=5459816 Win=65536 Len=1460"
"14818","72.933153","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5449648 Ack=5459816 Win=65536 Len=1460"
"14819","72.933153","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=5451108 Ack=5459816 Win=65536 Len=175"
"14820","72.933291","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=5459816 Ack=5451283 Win=131328 Len=0"
"14821","72.935895","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5459816 Ack=5451283 Win=131328 Len=1460"
"14822","72.935895","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=5461276 Ack=5451283 Win=131328 Len=1460"
"14823","72.935895","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=5462736 Ack=5451283 Win=131328 Len=176"
"14824","72.940396","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=5451283 Ack=5462736 Win=65536 Len=0"
"14826","72.948097","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5451283 Ack=5462912 Win=65280 Len=1460"
"14827","72.948550","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=5452743 Ack=5462912 Win=65280 Len=1460"
